Time_stamp,Ax,Ay,Az,Gx,Gy,Gz,Label
22:19:38.499,0.785400,-0.087891,0.615967,-1.920732,0.579268,-0.945122,2
22:19:38.539,0.785156,-0.085205,0.604980,-0.731707,1.615854,-1.280488,2
22:19:38.573,0.782227,-0.080566,0.611816,-1.097561,1.036585,-1.250000,2
22:19:38.603,0.779053,-0.078857,0.614014,0.731707,0.121951,-1.250000,2
22:19:38.640,0.783203,-0.082275,0.609619,-0.579268,1.006098,-1.067073,2
22:19:38.649,0.786621,-0.077881,0.617920,-3.292683,1.737805,-1.463415,2
22:19:40.547,0.773682,-0.078369,0.619141,1.371951,1.036585,-1.128049,2
22:19:40.583,0.778076,-0.071777,0.623779,-0.121951,0.731707,-1.524390,2
22:19:40.614,0.774414,-0.081299,0.621094,-0.213415,0.579268,-1.798781,2
22:19:40.651,0.774658,-0.088867,0.621094,-0.487805,1.097561,-1.493902,2
22:19:40.684,0.780273,-0.090820,0.617188,1.310976,1.310976,-1.554878,2
22:19:40.717,0.776855,-0.070801,0.621826,-0.853659,0.731707,-1.676829,2
22:19:40.749,0.773682,-0.080078,0.617432,0.914634,0.640244,-1.463415,2
22:19:40.788,0.780518,-0.083008,0.614258,-0.182927,1.250000,-1.189024,2
22:19:40.828,0.781250,-0.086182,0.617920,-0.884146,1.371951,-1.981707,2
22:19:40.842,0.778564,-0.075684,0.629395,0.487805,1.310976,-1.798781,2
22:19:40.898,0.776855,-0.086182,0.622314,0.640244,1.310976,-1.280488,2
22:19:40.930,0.779053,-0.076660,0.625000,0.304878,2.256098,-1.554878,2
22:19:40.938,0.781250,-0.074707,0.618652,-1.250000,2.347561,-1.829268,2
22:19:40.990,0.784424,-0.086670,0.622070,1.463415,1.890244,-1.524390,2
22:19:41.028,0.783447,-0.078369,0.619141,0.884146,2.012195,-1.036585,2
22:19:41.038,0.780518,-0.074463,0.617676,0.579268,2.926829,-1.554878,2
22:19:41.086,0.783936,-0.072510,0.621094,0.121951,2.408537,-2.103659,2
22:19:41.096,0.786621,-0.077881,0.620117,1.432927,2.256098,-2.256098,2
22:19:41.147,0.791992,-0.080322,0.615967,0.213415,2.134146,-2.164634,2
22:19:41.187,0.786377,-0.081055,0.617188,-1.128049,2.042683,-1.676829,2
22:19:41.218,0.779785,-0.085449,0.605225,1.097561,1.585366,-1.341463,2
22:19:41.227,0.774902,-0.090332,0.599854,1.128049,0.274390,-0.335366,2
22:19:41.280,0.766602,-0.085693,0.603027,0.152439,-0.823171,-0.335366,2
22:19:41.313,0.761230,-0.093262,0.600830,3.201220,-2.103659,-0.731707,2
22:19:41.345,0.760986,-0.087402,0.606445,1.158537,-3.902439,-1.310976,2
22:19:41.381,0.761475,-0.095459,0.615723,2.774390,-4.207317,-1.250000,2
22:19:41.391,0.766113,-0.089844,0.619873,0.945122,-3.993902,-1.006098,2
22:19:41.422,0.767334,-0.088135,0.626709,1.432927,-3.475610,-1.189024,2
